xlsx_row_number,xlsx_city,xlsx_town,xlsx_admin_village,xlsx_natural_village,matched_db_city,matched_db_town,matched_db_admin_village,matched_db_admin_village_candidates,candidate_count,candidates,suggested_candidates,blocked_reason_guess
39199,河源,灯塔镇,连塘行政村,塘东塘西村,河源市,灯塔镇,,,0,,,admin_unmatched_or_ambiguous
40234,河源,粤元善镇,留潭行政村,井头村,河源市,元善镇,,,0,,,admin_unmatched_or_ambiguous
40235,河源,粤元善镇,留潭行政村,鱼潭村,河源市,元善镇,,,0,,,admin_unmatched_or_ambiguous
40903,河源,粤埔前镇,泥金行政村,上下湖村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40902,河源,粤埔前镇,泥金行政村,上围村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40901,河源,粤埔前镇,泥金行政村,上林村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40906,河源,粤埔前镇,泥金行政村,下林村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40908,河源,粤埔前镇,泥金行政村,中围村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40897,河源,粤埔前镇,泥金行政村,南北门村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40907,河源,粤埔前镇,泥金行政村,向阳村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40894,河源,粤埔前镇,泥金行政村,坝心村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40904,河源,粤埔前镇,泥金行政村,天湖村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40905,河源,粤埔前镇,泥金行政村,天街村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40900,河源,粤埔前镇,泥金行政村,榕树一村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40899,河源,粤埔前镇,泥金行政村,榕树村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40895,河源,粤埔前镇,泥金行政村,红旗村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40898,河源,粤埔前镇,泥金行政村,群星村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
40896,河源,粤埔前镇,泥金行政村,龙腰村,河源市,埔前镇,,,0,,,admin_unmatched_or_ambiguous
39421,河源,粤蓝塘镇,嘉元行政村,下圩村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
39424,河源,粤蓝塘镇,嘉元行政村,学墩村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
39419,河源,粤蓝塘镇,嘉元行政村,楼下村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
39422,河源,粤蓝塘镇,嘉元行政村,榕树村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
39420,河源,粤蓝塘镇,嘉元行政村,竹凹村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
39418,河源,粤蓝塘镇,嘉元行政村,竹园心村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
39423,河源,粤蓝塘镇,嘉元行政村,高塘村,河源市,蓝塘镇,,,0,,,admin_unmatched_or_ambiguous
38934,河源,粤骆湖镇,峰木行政村,尖峰村,河源市,骆湖镇,,,0,,,admin_unmatched_or_ambiguous
38933,河源,粤骆湖镇,峰木行政村,峰木村,河源市,骆湖镇,,,0,,,admin_unmatched_or_ambiguous
39901,河源,紫城镇,上黄塘行政村,三中村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39900,河源,紫城镇,上黄塘行政村,大成村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39898,河源,紫城镇,上黄塘行政村,杜屋村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39899,河源,紫城镇,上黄塘行政村,河湾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39815,河源,紫城镇,下告行政村,米沥村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39817,河源,紫城镇,下告行政村,陂下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39816,河源,紫城镇,下告行政村,黄京村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39829,河源,紫城镇,下青溪行政村,再下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39828,河源,紫城镇,下青溪行政村,新田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39827,河源,紫城镇,下青溪行政村,白石村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39910,河源,紫城镇,下黄塘行政村,上双村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39912,河源,紫城镇,下黄塘行政村,围龙村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39913,河源,紫城镇,下黄塘行政村,圩下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39914,河源,紫城镇,下黄塘行政村,竹墨村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39911,河源,紫城镇,下黄塘行政村,连坪村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39878,河源,紫城镇,东升行政村,立新村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39879,河源,紫城镇,东升行政村,高桥村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39766,河源,紫城镇,东平行政村,上合村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39765,河源,紫城镇,东平行政村,上珑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39769,河源,紫城镇,东平行政村,哉塘村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39767,河源,紫城镇,东平行政村,圩头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39764,河源,紫城镇,东平行政村,沙坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39768,河源,紫城镇,东平行政村,瓦角村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39877,河源,紫城镇,东方行政村,杨屋村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39876,河源,紫城镇,东方行政村,沥头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39875,河源,紫城镇,东方行政村,花乾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39771,河源,紫城镇,中兴行政村,上缎村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39773,河源,紫城镇,中兴行政村,中联村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39770,河源,紫城镇,中兴行政村,岭下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39772,河源,紫城镇,中兴行政村,蕉坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39760,河源,紫城镇,义容社区,东公路村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39758,河源,紫城镇,义容社区,前进路村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39759,河源,紫城镇,义容社区,大街村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39865,河源,紫城镇,利民行政村,圩坝村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39864,河源,紫城镇,利民行政村,墩头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39863,河源,紫城镇,利民行政村,深塘村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39778,河源,紫城镇,华星行政村,三栋屋村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39777,河源,紫城镇,华星行政村,上甲村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39779,河源,紫城镇,华星行政村,刘坝村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39780,河源,紫城镇,华星行政村,围龙村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39819,河源,紫城镇,南坑行政村,东方村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39818,河源,紫城镇,南坑行政村,向明村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39820,河源,紫城镇,南坑行政村,向阳村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39702,河源,紫城镇,南岗行政村,南岗村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39703,河源,紫城镇,南岗行政村,荷树排村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39701,河源,紫城镇,南岗行政村,裕光村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39868,河源,紫城镇,南昌行政村,井头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39867,河源,紫城镇,南昌行政村,水口村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39866,河源,紫城镇,南昌行政村,风径村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39797,河源,紫城镇,南洋行政村,咸水村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39798,河源,紫城镇,南洋行政村,塘下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39796,河源,紫城镇,南洋行政村,蓝坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39761,河源,紫城镇,和平行政村,坪山塘村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39762,河源,紫城镇,和平行政村,松柏浪村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39763,河源,紫城镇,和平行政村,神前围村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39795,河源,紫城镇,均安行政村,再坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39793,河源,紫城镇,均安行政村,梨树村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39794,河源,紫城镇,均安行政村,永红村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39792,河源,紫城镇,均安行政村,锡田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39811,河源,紫城镇,坪轝行政村,坪轝村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39812,河源,紫城镇,坪轝行政村,塘坐村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39810,河源,紫城镇,坪轝行政村,汀村围村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39805,河源,紫城镇,塘面行政村,博爱村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39804,河源,紫城镇,塘面行政村,塘面村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39806,河源,紫城镇,塘面行政村,米坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39799,河源,紫城镇,夏棠行政村,长布村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39774,河源,紫城镇,大同行政村,第一村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39775,河源,紫城镇,大同行政村,第二村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39776,河源,紫城镇,大同行政村,第四村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39790,河源,紫城镇,大新行政村,下横村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39789,河源,紫城镇,大新行政村,墩心村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39788,河源,紫城镇,大新行政村,浮岗村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39871,河源,紫城镇,大鲁行政村,中心村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39872,河源,紫城镇,大鲁行政村,小鲁村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39873,河源,紫城镇,大鲁行政村,格塘村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39874,河源,紫城镇,大鲁行政村,红光村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39802,河源,紫城镇,安全行政村,上围村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39803,河源,紫城镇,安全行政村,下围村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39800,河源,紫城镇,安全行政村,庄子村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39801,河源,紫城镇,安全行政村,水尾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39831,河源,紫城镇,宝山行政村,先水村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39832,河源,紫城镇,宝山行政村,南山村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39830,河源,紫城镇,宝山行政村,宝山村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39834,河源,紫城镇,宝山行政村,横坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39833,河源,紫城镇,宝山行政村,社湾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39887,河源,紫城镇,嶂拔行政村,下坪村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39886,河源,紫城镇,嶂拔行政村,下角村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39888,河源,紫城镇,嶂拔行政村,水口村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39889,河源,紫城镇,嶂拔行政村,福兴村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39883,河源,紫城镇,庙前行政村,上楼村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39884,河源,紫城镇,庙前行政村,定方村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39885,河源,紫城镇,庙前行政村,梅坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39890,河源,紫城镇,拱桥行政村,增村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39892,河源,紫城镇,拱桥行政村,拱桥村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39891,河源,紫城镇,拱桥行政村,鱼塘村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39893,河源,紫城镇,拱桥行政村,龙一村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39870,河源,紫城镇,新丰行政村,寨下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39869,河源,紫城镇,新丰行政村,长岭村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39783,河源,紫城镇,新民行政村,书房村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39782,河源,紫城镇,新民行政村,井头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39781,河源,紫城镇,新民行政村,石陂村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39854,河源,紫城镇,方湖行政村,下坝村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39853,河源,紫城镇,方湖行政村,大屋村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39894,河源,紫城镇,曹坑行政村,下留村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39897,河源,紫城镇,曹坑行政村,吉路村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39895,河源,紫城镇,曹坑行政村,在角村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39896,河源,紫城镇,曹坑行政村,完角村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39882,河源,紫城镇,柏埔社区,仓下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39881,河源,紫城镇,柏埔社区,坪围村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39880,河源,紫城镇,柏埔社区,靛房下村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39786,河源,紫城镇,桥田行政村,下排村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39785,河源,紫城镇,桥田行政村,塘心村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39784,河源,紫城镇,桥田行政村,红星村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39787,河源,紫城镇,桥田行政村,陂尾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39847,河源,紫城镇,梅中行政村,光头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39845,河源,紫城镇,梅中行政村,周屋楼村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39846,河源,紫城镇,梅中行政村,梅村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39838,河源,紫城镇,永丰行政村,中心村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39839,河源,紫城镇,永丰行政村,留金村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39649,河源,紫城镇,永安社区,第一街道小组,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39650,河源,紫城镇,永安社区,第二街道小组,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39807,河源,紫城镇,汀村行政村,中田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39808,河源,紫城镇,汀村行政村,径尾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39809,河源,紫城镇,汀村行政村,禾上田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39843,河源,紫城镇,洋坑行政村,均田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39840,河源,紫城镇,洋坑行政村,坑口村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39844,河源,紫城镇,洋坑行政村,坑尾村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39841,河源,紫城镇,洋坑行政村,大水坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39842,河源,紫城镇,洋坑行政村,连塘村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39926,河源,紫城镇,澄田行政村,先锋村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39925,河源,紫城镇,澄田行政村,大光村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39928,河源,紫城镇,澄田行政村,太平村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39927,河源,紫城镇,澄田行政村,红光村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39850,河源,紫城镇,福田行政村,下魁田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39849,河源,紫城镇,福田行政村,山下桥头村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39848,河源,紫城镇,福田行政村,排巷高顿村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39852,河源,紫城镇,福田行政村,瓦厂上坪村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39851,河源,紫城镇,福田行政村,老一队村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39856,河源,紫城镇,群星行政村,上庄村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39855,河源,紫城镇,群星行政村,下庄村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39857,河源,紫城镇,群星行政村,官田村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39858,河源,紫城镇,群星行政村,水背村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39824,河源,紫城镇,联光行政村,善光村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39825,河源,紫城镇,联光行政村,田心村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39826,河源,紫城镇,联光行政村,联和村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39823,河源,紫城镇,联光行政村,蒋洞村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39919,河源,紫城镇,腊石行政村,中心村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39915,河源,紫城镇,腊石行政村,刁坑村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39916,河源,紫城镇,腊石行政村,大新村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
39918,河源,紫城镇,腊石行政村,杨梅村,河源市,紫城镇,,,0,,,admin_unmatched_or_ambiguous
